geoid_r,macroregion,impact,diff,diff2,year_c,region,allpat,pop_r,yearsofeducation_r,gdppcregion_r,lnpopulationdensity_r,shape_area_r,id_c,pop_r_ip,yearsofeducation_r_ip,gdppcregion_r_ip,lnpopulationdensity_r_ip,shape_area_r_ip,region_ip
1270,Western Europe,0.45133045,0,0,2005,Rhineland-Palatinate,1676,3148086.5,12.31637,26451.24,5.3201289,15400825024,1779,3148086.5,12.31637,26451.24,5.3201289,15400825024,Rhineland-Palatinate
1271,Western Europe,0.45133045,0,0,2005,Saarland,159,805886.38,12.26075,29491.42,6.012249,1973273328,1779,805886.38,12.26075,29491.42,6.012249,1973273328,Saarland
1272,Western Europe,0.45133045,0,0,2005,Saxony,930,3394636.3,13.4527,26273.699,5.4445481,14664122495,1780,3394636.3,13.4527,26273.699,5.4445481,14664122495,Saxony
1273,Western Europe,0.45133045,0,0,2005,Saxony-Anhalt,120,2003167.1,13.23409,25145.26,4.7889318,16669034206,1780,2003167.1,13.23409,25145.26,4.7889318,16669034206,Saxony-Anhalt
1274,Western Europe,0.45133045,0,0,2005,Schleswig-Holstein,913,2415471,12.53421,26560.48,5.196558,13371045900,1779,2415471,12.53421,26560.48,5.196558,13371045900,Schleswig-Holstein
1275,Western Europe,0.45133045,0,0,2005,le-de-France,2407,8696712,10.16717,47905.629,6.8584218,9136508244,1774,8696712,10.16717,47905.629,6.8584218,9136508244,le-de-France
1276,Western Europe,0.45133045,0,0,2005,Champagne-Ardenne,80,1014382.3,8.3252335,28301.27,3.9524989,19482880196,1774,1014382.3,8.3252335,28301.27,3.9524989,19482880196,Champagne-Ardenne
1277,Western Europe,0.45133045,0,0,2005,Picardie,129,1459103.4,8.247879,24595.41,4.574502,15045446594,1774,1459103.4,8.247879,24595.41,4.574502,15045446594,Picardie
1278,Western Europe,0.45133045,0,0,2005,Haute-Normandie,126,1388191.3,8.4000063,27975.16,4.986412,9481522664,1774,1388191.3,8.4000063,27975.16,4.986412,9481522664,Haute-Normandie
1279,Western Europe,0.45133045,0,0,2005,Centre,273,1858647,8.6523504,27304.76,4.1523151,29232733889,1774,1858647,8.6523504,27304.76,4.1523151,29232733889,Centre
1280,Western Europe,0.45133045,0,0,2005,Bourgogne,147,1198183,8.5474138,26703.881,3.9368041,23377114536,1774,1198183,8.5474138,26703.881,3.9368041,23377114536,Bourgogne
1281,Western Europe,0.45133045,0,0,2005,Nord - Pas-de-Calais,132,3151912.5,8.627635,24623.52,5.7769709,9764893750,1774,3151912.5,8.627635,24623.52,5.7769709,9764893750,Nord - Pas-de-Calais
1282,Western Europe,0.45133045,0,0,2005,Lorraine,127,1768960.9,8.5974169,25446.881,4.591207,17938344181,1774,1768960.9,8.5974169,25446.881,4.591207,17938344181,Lorraine
1283,Western Europe,0.45133045,0,0,2005,Alsace,316,1359792.3,9.0234184,28887.66,5.381248,6257865683,1774,1359792.3,9.0234184,28887.66,5.381248,6257865683,Alsace
1284,Western Europe,0.45133045,0,0,2005,Franche-Comt,308,844682.25,8.7705956,26379.211,4.2546182,11993232522,1774,844682.25,8.7705956,26379.211,4.2546182,11993232522,Franche-Comt
1285,Western Europe,0.45133045,0,0,2005,Limousin,38,522653.91,8.7771511,25338.66,3.755547,12223648624,1774,522653.91,8.7771511,25338.66,3.755547,12223648624,Limousin
1286,Western Europe,0.45133045,0,0,2005,Rhne-Alpes,1587,4269439,9.353857,31059.83,4.8999929,31792954791,1774,4269439,9.353857,31059.83,4.8999929,31792954791,Rhne-Alpes
1287,Western Europe,0.45133045,0,0,2005,Auvergne,207,954110.81,8.8628635,25928.16,3.931195,18719856814,1774,954110.81,8.8628635,25928.16,3.931195,18719856814,Auvergne
1288,Western Europe,0.45133045,0,0,2005,It-Suomi,50,734788.25,8.0739746,24001.25,2.054713,94148125917,1685,734788.25,8.0739746,24001.25,2.054713,94148125917,It-Suomi
1289,Western Europe,0.45133045,0,0,2005,Etel-Suomi w/ Uusimaa,808,2650521.8,8.2434759,37069.988,4.0547142,45961211833,1685,2650521.8,8.2434759,37069.988,4.0547142,45961211833,Etel-Suomi w/ Uusimaa
1290,Western Europe,0.45133045,0,0,2005,Vli-Suomi,441,1431284.1,8.1145277,28902.029,3.028163,69280556701,1685,1431284.1,8.1145277,28902.029,3.028163,69280556701,Vli-Suomi
1291,Western Europe,0.45133045,0,0,2005,Pohjois-Suomi,198,805882.88,8.0904989,28148.061,1.500918,1.79652E+11,1685,805882.88,8.0904989,28148.061,1.500918,1.79652E+11,Pohjois-Suomi
1292,Western Europe,0.45133045,1,1,2005,Ahvenanmaa/land,1,26854.061,8.1726246,42096.43,2.904963,1470281764,1685,26854.061,8.1726246,42096.43,2.904963,1470281764,Ahvenanmaa/land
1293,Western Europe,0.45133045,0,0,2005,Capital region,402,886300.56,11.94391,63140.031,6.216486,1769275506,1681,886300.56,11.94391,63140.031,6.216486,1769275506,Capital region
1294,Western Europe,0.45133045,0,0,2005,Bornholm,0,38473.367,10.93968,21900.439,4.3098612,516905712.6,1681,38473.367,10.93968,21900.439,4.3098612,516905712.6,Bornholm
1295,Western Europe,0.45133045,0,0,2005,stsjlland & Vest- og Sydsjlland,80,637358.75,11.2533,26036.75,4.5981798,6418296375,1681,637358.75,11.2533,26036.75,4.5981798,6418296375,stsjlland & Vest- og Sydsjlland
1296,Western Europe,0.45133045,0,0,2005,Fyn,58,196313.72,11.08672,54093.719,4.1546259,3080487801,1681,196313.72,11.08672,54093.719,4.1546259,3080487801,Fyn
1297,Western Europe,0.45133045,0,0,2005,Jylland,367,2538510,11.30526,25527.66,4.5517912,26776952961,1681,2538510,11.30526,25527.66,4.5517912,26776952961,Jylland
1298,Eastern Europe,-0.23757593,0,0,2005,Praha,20,941838.88,11.17158,42638.102,7.7989302,386317469.9,1680,941838.88,11.17158,42638.102,7.7989302,386317469.9,Praha
1299,Eastern Europe,-0.23757593,0,0,2005,Stredocesk kraj,4,919387.63,9.6988993,18468.91,4.6768332,8558071176,1680,919387.63,9.6988993,18468.91,4.6768332,8558071176,Stredocesk kraj
1300,Eastern Europe,-0.23757593,0,0,2005,Jihoceck kraj,3,480764.63,9.694355,18354.9,4.1572962,7523878986,1680,480764.63,9.694355,18354.9,4.1572962,7523878986,Jihoceck kraj
1301,Eastern Europe,-0.23757593,0,0,2005,Plzensk kraj,13,431763.41,9.6845407,19266.949,4.3054919,5826321215,1680,431763.41,9.6845407,19266.949,4.3054919,5826321215,Plzensk kraj
1302,Eastern Europe,-0.23757593,0,0,2005,Karlovarsk kraj,0,239152.81,9.2399445,15846.78,4.5319662,2573165142,,239152.81,9.2399445,15846.78,4.5319662,2573165142,Karlovarsk kraj
1303,Eastern Europe,-0.23757593,0,0,2005,steck kraj,2,647536.56,9.2461319,16644.82,5.0394149,4194441648,1680,647536.56,9.2461319,16644.82,5.0394149,4194441648,steck kraj
1304,Eastern Europe,-0.23757593,0,0,2005,Libereck kraj,1,341102.44,9.5524778,16872.83,4.9181991,2494239478,1680,341102.44,9.5524778,16872.83,4.9181991,2494239478,Libereck kraj
1305,Eastern Europe,-0.23757593,0,0,2005,Krlovhradeck kraj,12,432863.28,9.7114048,17670.869,4.7533169,3732599606,1680,432863.28,9.7114048,17670.869,4.7533169,3732599606,Krlovhradeck kraj
1306,Eastern Europe,-0.23757593,0,0,2005,Pardubick kraj,2,397202.75,9.6356421,16644.82,4.7295752,3507389028,1680,397202.75,9.6356421,16644.82,4.7295752,3507389028,Pardubick kraj
1307,Eastern Europe,-0.23757593,0,0,2005,Kraj Vysocina,1,396631.66,9.5294809,16986.84,4.3310428,5217221828,1680,396631.66,9.5294809,16986.84,4.3310428,5217221828,Kraj Vysocina
1308,Eastern Europe,-0.23757593,-1,0,2005,Jihomoravsk kraj,6,872936.69,9.9468622,18354.9,5.0786991,5436655190,1680,872936.69,9.9468622,18354.9,5.0786991,5436655190,Jihomoravsk kraj
1309,Eastern Europe,-0.23757593,0,0,2005,Olomouck kraj,10,494701.03,9.698597,15276.75,4.7989101,4075704372,1680,494701.03,9.698597,15276.75,4.7989101,4075704372,Olomouck kraj
1310,Eastern Europe,-0.23757593,0,0,2005,Zlnsk kraj,10,453657.53,9.6518984,16302.8,5.0090671,3029130307,1680,453657.53,9.6518984,16302.8,5.0090671,3029130307,Zlnsk kraj
1311,Eastern Europe,-0.23757593,0,0,2005,Moravskoslezsk kraj,12,972368.31,9.5479307,17214.85,5.4419289,4211444343,1680,972368.31,9.5479307,17214.85,5.4419289,4211444343,Moravskoslezsk kraj
1312,,,0,0,2005,City of Zagreb,0,562734.75,,24719.881,7.109477,459935694.9,,562734.75,,24719.881,7.109477,459935694.9,City of Zagreb
1313,,,1,1,2005,Zagreb County,0,224195.83,,11072.99,4.627275,2192943970,1678,224195.83,,11072.99,4.627275,2192943970,Zagreb County
1314,,,1,1,2005,Krapina-Zagorje,0,99968.414,,10421.47,4.725512,886337299,,99968.414,,10421.47,4.725512,886337299,Krapina-Zagorje
1315,,,1,1,2005,Varadin,0,131027.15,,11669.98,4.9684148,911183949.4,,131027.15,,11669.98,4.9684148,911183949.4,Varadin
1316,,,1,1,2005,Koprivnica-Krievci,0,87153.703,,12444.52,4.236423,1260174584,,87153.703,,12444.52,4.236423,1260174584,Koprivnica-Krievci
1317,,,1,1,2005,Medimurje,0,84681.883,,10650.76,5.0796251,526911166.1,,84681.883,,10650.76,5.0796251,526911166.1,Medimurje
1318,,,1,1,2005,Bjelovar-Bilogora,0,91502.289,,10169.81,3.8795259,1890493602,,91502.289,,10169.81,3.8795259,1890493602,Bjelovar-Bilogora
1319,,,0,0,2005,Virovitica-Podravina,0,64361.625,,9537.8672,3.794307,1448039474,,64361.625,,9537.8672,3.794307,1448039474,Virovitica-Podravina
1320,,,1,1,2005,Poega-Slavonia,0,58896.43,,9746.1846,3.8153329,1297510530,,58896.43,,9746.1846,3.8153329,1297510530,Poega-Slavonia
1321,,,0,0,2005,Brod-Posavina,0,120275.01,,7802.8198,4.471612,1374608304,,120275.01,,7802.8198,4.471612,1374608304,Brod-Posavina
1322,,,0,0,2005,Osijek-Baranja,0,228657.55,,10654.95,4.379528,2865369925,1678,228657.55,,10654.95,4.379528,2865369925,Osijek-Baranja
1323,,,1,1,2005,Vukovar-Syrmia,0,138243.61,,8359.2656,4.4385958,1633004249,,138243.61,,8359.2656,4.4385958,1633004249,Vukovar-Syrmia
1324,,,1,1,2005,Karlovac,0,97056.688,,10650.76,3.638917,2550726533,,97056.688,,10650.76,3.638917,2550726533,Karlovac
1325,,,0,0,2005,Sisak-Moslavina,0,128389.83,,11008.67,3.712997,3133260448,,128389.83,,11008.67,3.712997,3133260448,Sisak-Moslavina
1326,,,0,0,2005,Primorje-Gorski Kotar,0,214233.63,,16821.99,4.43223,2546798610,,214233.63,,16821.99,4.43223,2546798610,Primorje-Gorski Kotar
1327,,,0,0,2005,Lika-Senj,0,37006.57,,13220.47,2.2864029,3761028510,,37006.57,,13220.47,2.2864029,3761028510,Lika-Senj
1328,,,1,1,2005,Zadar,0,115351.16,,11703.53,3.818013,2534428265,,115351.16,,11703.53,3.818013,2534428265,Zadar
1329,,,-1,0,2005,ibenik-Knin,0,77349.148,,11326.04,3.6290059,2053043918,,77349.148,,11326.04,3.6290059,2053043918,ibenik-Knin
1330,,,0,0,2005,Split-Dalmatia,0,317364.56,,10951.35,4.618896,3130382204,,317364.56,,10951.35,4.618896,3130382204,Split-Dalmatia
1331,,,1,1,2005,Istria,0,147009.09,,18480.141,4.3004341,1993836035,,147009.09,,18480.141,4.3004341,1993836035,Istria
1332,,,-1,0,2005,Dubrovnik-Neretva,0,83839.117,,13423.2,4.2432671,1203979999,,83839.117,,13423.2,4.2432671,1203979999,Dubrovnik-Neretva
1333,East Asia,5.1669374,0,0,2005,Heilongjiang,13,2816003.5,8.1430788,4488.9141,2.1241601,3.36606E+11,1741,2816003.5,8.1430788,4488.9141,2.1241601,3.36606E+11,Heilongjiang
1334,Eastern Europe,-0.23757593,1,1,2005,Vidin,0,82090.156,9.9536829,5729.7241,3.6735771,2083899987,,82090.156,9.9536829,5729.7241,3.6735771,2083899987,Vidin
1335,Eastern Europe,-0.23757593,1,1,2005,Montana,8,116256.23,9.9212017,5729.7241,3.843334,2490448031,1677,116256.23,9.9212017,5729.7241,3.843334,2490448031,Montana
1336,Eastern Europe,-0.23757593,0,0,2005,Vratsa,0,144786.61,10.2215,8540.5313,4.0616589,2493287317,,144786.61,10.2215,8540.5313,4.0616589,2493287317,Vratsa
1337,Eastern Europe,-0.23757593,0,0,2005,Pleven,1,210483.89,10.24675,6270.2642,4.184217,3206538892,1677,210483.89,10.24675,6270.2642,4.184217,3206538892,Pleven
1338,Eastern Europe,-0.23757593,1,1,2005,Lovech,0,108482.71,10.15453,6810.8032,3.647161,2827604378,,108482.71,10.15453,6810.8032,3.647161,2827604378,Lovech
1339,Eastern Europe,-0.23757593,0,0,2005,Veliko Tarnovo,0,191671.13,10.5169,6594.5879,4.09341,3197505567,,191671.13,10.5169,6594.5879,4.09341,3197505567,Veliko Tarnovo
1340,Eastern Europe,-0.23757593,-1,0,2005,Gabrovo,1,92629.172,10.81904,8108.1001,4.2048249,1382341915,1677,92629.172,10.81904,8108.1001,4.2048249,1382341915,Gabrovo
1341,Eastern Europe,-0.23757593,0,0,2005,Ruse,0,176299.88,10.49232,7351.3442,4.5286632,1903174689,,176299.88,10.49232,7351.3442,4.5286632,1903174689,Ruse
1342,Eastern Europe,-0.23757593,0,0,2005,Razgrad,0,95309.633,9.2726564,6378.3721,4.0014801,1743075159,,95309.633,9.2726564,6378.3721,4.0014801,1743075159,Razgrad
1343,Eastern Europe,-0.23757593,0,0,2005,Silistra,0,92373.617,9.2795372,5837.832,3.844749,1976035118,,92373.617,9.2795372,5837.832,3.844749,1976035118,Silistra
1344,Eastern Europe,-0.23757593,-1,0,2005,Varna,2,320611.69,10.66434,9513.5039,4.8060751,2622572398,1677,320611.69,10.66434,9513.5039,4.8060751,2622572398,Varna
1345,Eastern Europe,-0.23757593,0,0,2005,Dobrich,0,141710.3,9.542944,6486.48,3.7712121,3262757888,,141710.3,9.542944,6486.48,3.7712121,3262757888,Dobrich
1346,Eastern Europe,-0.23757593,1,1,2005,Shumen,0,133908.44,9.6241941,6162.1558,4.0505319,2331762210,,133908.44,9.6241941,6162.1558,4.0505319,2331762210,Shumen
1347,Eastern Europe,-0.23757593,1,1,2005,Targovishte,1,91631.063,9.4375868,5837.832,3.8961129,1862011414,1677,91631.063,9.4375868,5837.832,3.8961129,1862011414,Targovishte
1348,Eastern Europe,-0.23757593,-1,0,2005,Sofia Stolitsa,49,831132.88,12.01363,17513.49,6.8966489,840415120.5,1677,831132.88,12.01363,17513.49,6.8966489,840415120.5,Sofia Stolitsa
1349,Western Europe,0.45133045,0,0,2005,Prov. Brabant,614,1902879.9,,48273.012,6.5691838,2669629643,1674,1902879.9,12.81898,48273.012,6.5691838,2669629643,Prov. Brabant
1350,Western Europe,0.45133045,0,0,2005,Prov. Antwerpen,318,1336994.5,,40030.93,6.3684568,2292682247,1674,1336994.5,12.15383,40030.93,6.3684568,2292682247,Prov. Antwerpen
1351,Western Europe,0.45133045,0,0,2005,Prov. Limburg (BE),69,642500.19,,27316.711,5.8103042,1925264004,1674,642500.19,12.01253,27316.711,5.8103042,1925264004,Prov. Limburg (BE)
1352,Western Europe,0.45133045,0,0,2005,Prov. Oost-Vlaanderen,270,1095818.4,,30086.141,6.1283898,2388980630,1674,1095818.4,12.02315,30086.141,6.1283898,2388980630,Prov. Oost-Vlaanderen
1353,Western Europe,0.45133045,0,0,2005,Prov. West-Vlaanderen,136,903522.56,,31596.74,5.88447,2513889386,1674,903522.56,11.85965,31596.74,5.88447,2513889386,Prov. West-Vlaanderen
1354,Western Europe,0.45133045,0,0,2005,Prov. Hainaut,38,1009178.6,,22281.369,5.8209209,2992086561,1674,1009178.6,11.73349,22281.369,5.8209209,2992086561,Prov. Hainaut
1355,Western Europe,0.45133045,0,0,2005,Prov. Lige,102,812132.06,,24924.92,5.5914922,3028813476,1674,812132.06,12.05821,24924.92,5.5914922,3028813476,Prov. Lige
1356,Western Europe,0.45133045,0,0,2005,Prov. Luxembourg (BE),46,198750.98,,23162.551,4.0500202,3462644751,1674,198750.98,12.06386,23162.551,4.0500202,3462644751,Prov. Luxembourg (BE)
1357,Western Europe,0.45133045,0,0,2005,Prov. Namur,15,356067.34,,23414.32,4.8204441,2871044519,1674,356067.34,12.09817,23414.32,4.8204441,2871044519,Prov. Namur
1358,Western Europe,0.45133045,0,0,2005,Vorarlberg,71,266021.63,10.44151,37571.379,4.9522572,1880091686,1669,266021.63,10.44151,37571.379,4.9522572,1880091686,Vorarlberg
1359,Western Europe,0.45133045,-1,0,2005,Burgenland,4,207040.84,10.3987,24269.02,4.2877669,2843822422,1669,207040.84,10.3987,24269.02,4.2877669,2843822422,Burgenland
1360,Western Europe,0.45133045,0,0,2005,Steiermark,229,883266.69,10.75942,31133.279,4.2903728,12100589697,1669,883266.69,10.75942,31133.279,4.2903728,12100589697,Steiermark
1361,Western Europe,0.45133045,0,0,2005,Karnten,138,408421.41,10.88864,30506.699,4.0774379,6923084951,1669,408421.41,10.88864,30506.699,4.0774379,6923084951,Karnten
1362,Western Europe,0.45133045,0,0,2005,Oberoesterreich,200,1047061.9,10.54711,35306.191,4.765028,8923741621,1669,1047061.9,10.54711,35306.191,4.765028,8923741621,Oberoesterreich
1363,Western Europe,0.45133045,0,0,2005,Salzburg,60,386577.88,10.8222,40429.57,4.2993169,5248888485,1669,386577.88,10.8222,40429.57,4.2993169,5248888485,Salzburg
1364,Western Europe,0.45133045,0,0,2005,Tirol,50,508576.31,10.69158,37762.488,4.0160189,9166873443,1669,508576.31,10.69158,37762.488,4.0160189,9166873443,Tirol
1365,Western Europe,0.45133045,0,0,2005,Niederoesterreich,142,1185501.6,10.76508,29020.74,4.4234591,14217338461,1669,1185501.6,10.76508,29020.74,4.4234591,14217338461,Niederoesterreich
1366,Western Europe,0.45133045,0,0,2005,Wien,245,1229226.6,11.07228,49006.98,8.1762724,345718116.1,1669,1229226.6,11.07228,49006.98,8.1762724,345718116.1,Wien
1367,Eastern Europe,-0.23757593,0,0,2005,Cherkasy,0,1035323.8,,3871.0659,4.2033839,15472829422,,1035323.8,,3871.0659,4.2033839,15472829422,Cherkasy
1368,Eastern Europe,-0.23757593,1,1,2005,Chernihiv,0,945369.13,,3747.2881,3.625726,25174950830,,945369.13,,3747.2881,3.625726,25174950830,Chernihiv
1369,Eastern Europe,-0.23757593,-1,0,2005,Chernivtsi,0,686405.94,,2689.6431,4.776381,5783957752,,686405.94,,2689.6431,4.776381,5783957752,Chernivtsi
1370,Eastern Europe,-0.23757593,-1,0,2005,Crimea & Sevastopol,1,1693001.5,,3820.8269,4.5558062,17786722205,1734,1693001.5,,3820.8269,4.5558062,17786722205,Crimea & Sevastopol
1371,Eastern Europe,-0.23757593,0,0,2005,Dnipropetrovsk,9,2604988.8,,6904.4331,4.728034,23038106784,1734,2604988.8,,6904.4331,4.728034,23038106784,Dnipropetrovsk
1372,Eastern Europe,-0.23757593,0,0,2005,Donetsk,0,3488420.8,,7225.4072,5.18504,19534153713,,3488420.8,,7225.4072,5.18504,19534153713,Donetsk
1373,Eastern Europe,-0.23757593,-1,0,2005,Ivano-Frankivsk,0,1057262.3,,4002.616,4.6458502,10151160234,,1057262.3,,4002.616,4.6458502,10151160234,Ivano-Frankivsk
1374,Eastern Europe,-0.23757593,-1,0,2005,Kharkiv,8,2194418.8,,5228.5742,4.5295019,23669103307,1734,2194418.8,,5228.5742,4.5295019,23669103307,Kharkiv
1375,Eastern Europe,-0.23757593,-1,0,2005,Kherson,0,828880.69,,3303.6899,3.8732121,17233656384,,828880.69,,3303.6899,3.8732121,17233656384,Kherson
1376,Eastern Europe,-0.23757593,1,1,2005,Khmelnytskiy,0,1066167.3,,3335.4121,4.2338138,15456219246,,1066167.3,,3335.4121,4.2338138,15456219246,Khmelnytskiy
1377,Eastern Europe,-0.23757593,0,0,2005,Kyiv_city,46,2110852,,16646.67,8.0825701,651991975.5,1734,2110852,,16646.67,8.0825701,651991975.5,Kyiv_city
1378,Eastern Europe,-0.23757593,1,1,2005,Kyiv_sub,0,1391362,,5014.624,4.1830239,21221490518,,1391362,,5014.624,4.1830239,21221490518,Kyiv_sub
1379,Eastern Europe,-0.23757593,-1,0,2005,Kirovohrad,0,813797.13,,3699.053,3.8262861,17732961042,,813797.13,,3699.053,3.8262861,17732961042,Kirovohrad
1380,Eastern Europe,-0.23757593,1,1,2005,Lviv,1,2001797.9,,3854.6121,4.8041739,16405670209,1734,2001797.9,,3854.6121,4.8041739,16405670209,Lviv
1381,Eastern Europe,-0.23757593,-1,0,2005,Luhansk,0,1855337.6,,4699.5518,4.5347939,19906135335,,1855337.6,,4699.5518,4.5347939,19906135335,Luhansk
1382,Eastern Europe,-0.23757593,-1,0,2005,Mykolayiv,0,908934.5,,4512.6792,3.992758,16768716686,,908934.5,,4512.6792,3.992758,16768716686,Mykolayiv
1383,Eastern Europe,-0.23757593,0,0,2005,Odesa,0,1774818.9,,4956.1089,4.3344388,23266501715,,1774818.9,,4956.1089,4.3344388,23266501715,Odesa
1384,Eastern Europe,-0.23757593,-1,0,2005,Poltava,0,1212630.6,,6699.8311,4.0419259,21298174877,,1212630.6,,6699.8311,4.0419259,21298174877,Poltava
1385,Eastern Europe,-0.23757593,-1,0,2005,Rivne,0,924197.5,,3625.5439,4.0884581,15494231466,,924197.5,,3625.5439,4.0884581,15494231466,Rivne
1386,Eastern Europe,-0.23757593,0,0,2005,Sumy,0,986579.06,,3757.946,3.9943819,18171627448,,986579.06,,3757.946,3.9943819,18171627448,Sumy
1387,Eastern Europe,-0.23757593,1,1,2005,Ternopil,0,857841.81,,2670.5759,4.4088111,10439625541,1734,857841.81,,2670.5759,4.4088111,10439625541,Ternopil
1388,Eastern Europe,-0.23757593,1,1,2005,Zakarpattya,0,942883.75,,3106.9241,4.6145391,9340912690,,942883.75,,3106.9241,4.6145391,9340912690,Zakarpattya
1389,Eastern Europe,-0.23757593,-1,0,2005,Vinnytsya,6,1051317.6,,4288.3398,3.9791,19662230248,1734,1051317.6,,4288.3398,3.9791,19662230248,Vinnytsya
1390,Eastern Europe,-0.23757593,-1,0,2005,Volyn,0,836559.5,,3625.4741,3.994154,15411957431,,836559.5,,3625.4741,3.994154,15411957431,Volyn
1391,Eastern Europe,-0.23757593,-1,0,2005,Zaporizhzhya,1,1380319.3,,6188.3521,4.2694979,19309015801,1734,1380319.3,,6188.3521,4.2694979,19309015801,Zaporizhzhya
1392,Eastern Europe,-0.23757593,1,1,2005,Zhytomyr,0,1056604.4,,3216.8669,3.821357,23137590751,,1056604.4,,3216.8669,3.821357,23137590751,Zhytomyr
1393,,,0,0,2005,Almaty,0,1997084.3,11.69984,9955.8096,2.542803,1.57062E+11,,1997084.3,11.69984,9955.8096,2.542803,1.57062E+11,Almaty
1394,,,0,0,2005,Manghistau,0,256392.23,11.63919,22774.15,0.80484271,1.14648E+11,,256392.23,11.63919,22774.15,0.80484271,1.14648E+11,Manghistau
1395,,,1,1,2005,Kyzylorda,0,436372.84,11.56609,7585.8882,0.98731399,1.62582E+11,,436372.84,11.56609,7585.8882,0.98731399,1.62582E+11,Kyzylorda
1396,,,-1,0,2005,South Kazakhstan,0,1519525.4,11.08341,2856.252,2.9498811,79540973729,,1519525.4,11.08341,2856.252,2.9498811,79540973729,South Kazakhstan
1397,,,1,1,2005,Zhambyl,0,696392.44,11.29737,3014.5659,1.961666,97929456655,,696392.44,11.29737,3014.5659,1.961666,97929456655,Zhambyl
1398,,,0,0,2005,,0,,,,,,,,,,,,
1399,Central Asia,1.4409722,1,1,2005,Republic of Dagestan,0,1848927,10.83636,3482.585,3.9984839,33915656368,,1848927,10.83636,3482.585,3.9984839,33915656368,Republic of Dagestan
1400,Central Asia,1.4409722,0,0,2005,Primorsky Krai,2,1438696.4,11.49088,9519.9658,2.509233,1.1701E+11,1776,1438696.4,11.49088,9519.9658,2.509233,1.1701E+11,Primorsky Krai
1401,,,0,0,2005,,0,,,,,,,37013.18,8.0805197,3132.1284,-1.1570693,1.17538E+11,Umnugobi
1402,,,0,0,2005,Naryn Oblast,0,169613.08,10.31369,1264.448,1.623075,33463150842,,169613.08,10.31369,1264.448,1.623075,33463150842,Naryn Oblast
1403,,,0,0,2005,Talas Oblast,0,145851.72,10.27831,1711.4969,2.39868,13248846824,,145851.72,10.27831,1711.4969,2.39868,13248846824,Talas Oblast
1404,,,-1,0,2005,Issyk-Kul Oblast,0,289120.59,10.22378,2851.0339,2.308856,28731322332,,289120.59,10.22378,2851.0339,2.308856,28731322332,Issyk-Kul Oblast
1405,East Asia,5.1669374,0,0,2005,Hokkaido,500,3873773.5,11.01437,27248.16,4.2780118,53730045129,1694,3873773.5,11.01437,27248.16,4.2780118,53730045129,Hokkaido
1406,Western Europe,0.45133045,0,0,2005,Toscana,166,2458610.5,,32334.02,5.0538268,15697863891,1693,2458610.5,8.6302357,32334.02,5.0538268,15697863891,Toscana
1407,Western Europe,0.45133045,0,0,2005,Abruzzo,68,865154.75,,24481.83,4.7715802,7325257867,1693,865154.75,8.6055822,24481.83,4.7715802,7325257867,Abruzzo
1408,Western Europe,0.45133045,0,0,2005,Lazio,235,3545255,,35275.262,5.7450581,11339671621,1693,3545255,9.4352112,35275.262,5.7450581,11339671621,Lazio
1409,Western Europe,0.45133045,-1,0,2005,Umbria,36,581609.94,,27685.289,4.6041551,5822006943,1693,581609.94,8.7614822,27685.289,4.6041551,5822006943,Umbria
1410,Western Europe,0.45133045,0,0,2005,Languedoc-Roussillon,131,1737612.8,8.99615,24239.109,4.5066161,19175845961,1774,1737612.8,8.99615,24239.109,4.5066161,19175845961,Languedoc-Roussillon
1411,East Asia,5.1669374,1,1,2005,Xinjiang,0,1349725.8,7.589622,3948.531,0.2181575,1.08518E+12,,1349725.8,7.589622,3948.531,0.2181575,1.08518E+12,Xinjiang
1412,East Asia,5.1669374,1,1,2005,Gansu w/ Inner Mongolia & Ningxia,8,3757504.8,7.1980829,3590.6521,1.249842,1.07671E+12,1741,3757504.8,7.1980829,3590.6521,1.249842,1.07671E+12,Gansu w/ Inner Mongolia & Ningxia
1413,East Asia,5.1669374,1,1,2005,Hebei,1,4426482.5,7.5932779,4517.2949,3.5966711,1.21351E+11,1741,4426482.5,7.5932779,4517.2949,3.5966711,1.21351E+11,Hebei
1414,East Asia,5.1669374,0,0,2005,Liaoning,18,2826248.5,8.383481,5833.502,3.3628621,97889914078,1741,2826248.5,8.383481,5833.502,3.3628621,97889914078,Liaoning
1415,East Asia,5.1669374,0,0,2005,Jilin,4,1861040.8,8.1961479,4137.7319,2.6411419,1.32655E+11,1741,1861040.8,8.1961479,4137.7319,2.6411419,1.32655E+11,Jilin
1416,Eastern Europe,-0.23757593,0,0,2005,Burgas,0,285322.03,10.01385,9405.3965,4.0047841,5200914596,,285322.03,10.01385,9405.3965,4.0047841,5200914596,Burgas
1417,Eastern Europe,-0.23757593,0,0,2005,Sliven,0,142930.94,9.1874447,5729.7241,4.0804882,2415420931,,142930.94,9.1874447,5729.7241,4.0804882,2415420931,Sliven
1418,Eastern Europe,-0.23757593,0,0,2005,Yambol,0,98906.773,9.6744871,5405.3999,3.79094,2232758380,,98906.773,9.6744871,5405.3999,3.79094,2232758380,Yambol
1419,Eastern Europe,-0.23757593,0,0,2005,Stara Zagora,3,241089.2,10.14664,9729.7197,4.2346792,3492046778,1677,241089.2,10.14664,9729.7197,4.2346792,3492046778,Stara Zagora
